months_age,box,distance,gender,grade,racenumber,schedule,dogName,ken,odds,time,trn,avg_weight,hiGrade
32,1,0,0,2,11,0,1348,10,2.5,30.73,10,57,4
44,2,0,1,2,11,0,86,1,8.0,30.75,6,69,4
44,3,0,0,2,11,0,1606,4,10.0,30.66,2,66,2
31,4,0,0,2,11,0,714,0,7.0,30.98,22,57,4
32,2,0,0,2,3,0,2031,13,10.0,30.69,21,62,4
32,3,0,1,2,3,0,1138,1,2.5,31.06,6,66,4
31,4,0,0,2,3,0,714,0,8.0,30.95,22,57,4
56,5,0,0,2,3,0,1476,9,6.0,31.09,17,64,4
43,4,0,0,3,7,1,2129,11,2.5,30.98,7,63,4
32,8,0,1,3,11,0,608,12,12.0,30.96,18,69,5
44,1,0,1,1,12,0,1427,12,6.0,30.92,18,74,2
44,2,0,0,1,12,0,1632,7,7.0,30.55,11,58,2
43,3,0,1,1,12,0,924,6,4.5,30.82,15,74,2
32,7,0,0,3,3,0,451,15,3.5,31.15,3,59,5
56,1,0,0,1,4,0,2327,15,8.0,31.06,3,69,3
32,2,0,1,1,4,0,1380,4,2.5,30.42,2,76,2
32,3,0,0,1,4,0,1372,3,4.0,30.98,4,56,3
55,5,0,1,1,4,0,2463,0,4.5,30.56,22,67,2
44,5,1,0,3,3,1,746,3,3.5,37.81,4,61,3
44,6,1,0,3,3,1,2258,12,4.0,37.86,18,62,3
56,7,1,0,3,3,1,353,8,7.0,38.29,8,68,4
20,8,1,0,3,3,1,666,2,6.0,38.89,16,62,5
44,1,0,1,1,4,1,681,15,7.0,30.46,3,78,2
32,2,0,0,1,4,1,1696,5,4.5,30.45,5,61,2
44,3,0,0,1,4,1,2091,13,12.0,30.93,21,63,2
43,5,0,0,2,11,0,2483,11,6.0,30.98,7,63,4
31,6,0,0,2,11,0,2227,7,12.0,31.19,11,64,3
32,7,0,0,2,11,0,931,6,4.0,31.01,15,62,4
20,8,0,0,2,11,0,574,2,3.5,30.97,16,70,4
31,1,0,1,1,12,0,1281,13,6.0,30.81,21,71,2
32,2,0,1,1,12,0,1416,4,7.0,30.76,2,78,2
55,3,0,0,1,12,0,352,8,10.0,30.71,8,64,3
32,4,0,1,1,12,0,1198,3,12.0,30.58,4,69,3
32,5,0,1,1,12,0,1238,15,2.5,30.51,3,75,3
32,8,0,1,2,3,0,2257,12,7.0,30.88,18,83,3
32,1,0,1,1,4,0,2028,0,6.0,30.88,22,73,2
44,2,0,1,1,4,0,1245,4,12.0,30.35,2,78,2
32,3,0,0,1,4,0,505,10,10.0,30.65,10,62,2
32,4,0,0,1,4,0,808,6,2.5,30.76,15,63,2
32,5,0,0,1,4,0,512,5,4.5,30.61,5,59,3
56,6,0,1,1,4,0,1554,9,8.0,30.68,17,67,2
32,7,0,1,1,4,0,1949,1,7.0,30.73,6,73,2
20,6,0,0,3,7,1,1108,3,6.0,31.33,4,68,5
32,7,0,1,3,7,1,665,5,8.0,30.89,5,73,4
43,1,0,0,1,8,1,24,8,2.5,30.55,8,67,2
32,2,0,0,1,8,1,852,6,12.0,30.93,15,63,3
43,3,0,1,1,8,1,1742,5,4.0,30.58,5,74,2
44,4,0,0,1,8,1,1024,1,4.5,30.63,6,61,3
44,5,0,0,1,8,1,280,2,10.0,30.95,16,64,3
44,6,0,1,1,8,1,697,10,8.0,30.72,10,73,2
44,7,0,0,1,8,1,674,15,6.0,30.58,3,64,3
32,8,0,0,1,8,1,381,6,7.0,30.69,15,59,2
44,4,0,0,1,12,0,1317,15,8.0,30.77,3,57,3
43,5,0,1,1,12,0,1373,3,4.0,30.45,4,70,2
32,6,0,1,1,12,0,1459,9,12.0,30.66,17,72,2
32,7,0,1,1,12,0,1235,1,10.0,30.89,6,72,2
44,8,0,1,1,12,0,668,4,2.5,30.78,2,74,2
44,1,0,1,3,13,0,509,1,7.0,31.01,6,77,4
55,2,0,0,3,13,0,347,7,4.0,31.16,11,70,3
44,3,0,1,3,13,0,218,2,2.5,30.97,16,81,3
44,4,0,1,3,13,0,1346,10,6.0,31.06,10,71,4
32,5,0,0,3,13,0,652,0,3.5,31.02,22,68,4
32,6,0,1,1,4,0,1219,10,6.0,30.98,10,71,3
32,7,0,1,1,4,0,1699,2,12.0,30.71,16,72,2
55,2,0,0,3,5,0,2100,3,10.0,31.27,4,61,5
32,3,0,0,3,5,0,22,2,8.0,30.82,16,65,3
32,4,0,1,3,5,0,2510,13,7.0,30.81,21,69,2
43,5,0,0,3,5,0,562,11,6.0,31.78,7,68,5
44,6,0,1,3,5,0,1877,0,4.0,30.98,22,68,4
32,7,0,1,3,5,0,780,7,2.5,31.22,11,77,5
43,8,0,1,3,5,0,1388,6,3.5,31.21,15,69,4
32,6,0,0,1,4,1,427,8,2.5,30.79,8,59,3
32,7,0,1,1,4,1,1416,4,10.0,30.76,2,78,2
32,8,0,1,1,4,1,397,1,4.0,30.86,6,72,3
32,1,0,0,3,5,1,1648,7,12.0,31.61,11,62,5
44,2,0,1,3,5,1,334,11,4.0,31.07,7,86,4
56,3,0,1,3,5,1,2319,10,2.5,31.37,10,70,5
43,4,0,0,3,5,1,2228,0,3.5,31.08,22,57,3
32,5,0,1,3,5,1,532,13,10.0,31.22,21,70,4
43,6,0,1,3,5,1,1518,9,6.0,30.76,17,77,3
32,7,0,1,3,5,1,2589,1,7.0,31.15,6,74,4
44,6,0,0,1,12,0,1509,9,8.0,30.69,17,64,2
32,7,0,1,1,12,0,801,6,4.5,30.71,15,74,2
44,8,0,1,1,12,0,639,12,4.0,30.93,18,81,2
32,1,0,1,2,13,0,1190,10,12.0,31.19,10,72,4
56,2,0,1,2,13,0,788,1,2.5,30.88,6,74,4
32,3,0,1,2,13,0,339,6,10.0,30.78,15,71,4
56,5,0,0,2,13,0,1476,9,3.5,31.09,17,64,4
55,6,0,0,2,13,0,700,7,4.0,31.15,11,65,4
20,7,0,1,2,13,0,1043,2,6.0,30.66,16,76,4
32,8,0,1,1,4,0,1238,15,4.0,30.51,3,75,3
31,1,0,0,3,5,0,727,11,2.5,31.07,7,67,5
32,2,0,0,3,5,0,1401,8,10.0,31.63,8,59,5
32,3,0,0,3,5,0,1326,15,12.0,31.57,3,63,5
55,4,0,1,3,5,0,1919,3,3.5,31.23,4,72,4
56,6,0,0,3,5,0,2565,13,7.0,31.04,21,60,4
32,7,0,0,3,5,0,1537,9,4.0,30.81,17,61,4
32,8,0,1,3,5,0,1656,7,6.0,31.34,11,72,4
32,1,0,1,0,6,0,1052,7,8.0,30.79,11,75,2
44,2,0,0,0,6,0,2406,2,7.0,30.71,16,66,2
32,1,0,0,2,9,1,1644,0,8.0,30.89,22,64,4
44,2,0,0,2,9,1,1394,8,6.0,30.91,8,54,4
32,3,0,1,2,9,1,1691,4,4.0,30.92,2,82,3
44,4,0,1,2,9,1,882,10,10.0,30.76,10,88,4
32,5,0,1,2,9,1,2192,12,2.5,31.12,18,75,4
31,6,0,0,2,9,1,483,15,12.0,30.64,3,72,3
31,7,0,1,2,9,1,1492,9,3.5,30.88,17,77,3
32,8,0,0,2,9,1,1660,7,7.0,30.77,11,60,3
20,1,0,0,0,10,1,885,6,8.0,30.63,15,59,2
32,2,0,0,0,10,1,682,15,12.0,30.59,3,59,2
32,3,0,1,0,10,1,1695,2,inf,30.73,16,80,2
43,4,0,1,0,10,1,909,6,10.0,30.68,15,73,2
32,5,0,1,0,10,1,2153,4,6.0,30.67,2,75,2
32,6,0,1,3,13,0,732,11,12.0,31.25,7,69,5
32,7,0,1,3,13,0,1299,13,10.0,31.58,21,75,5
56,8,0,0,3,13,0,1918,3,8.0,30.94,4,61,4
31,1,0,1,2,14,0,1550,9,2.5,31.02,17,71,3
32,2,0,0,2,14,0,997,4,7.0,31.05,2,62,2
44,3,0,0,2,14,0,1934,1,4.0,30.87,6,63,4
32,4,0,1,2,14,0,673,15,8.0,30.89,3,75,3
44,5,0,1,2,14,0,2037,7,10.0,30.82,11,79,4
32,6,0,1,2,14,0,2586,0,4.5,31.18,22,78,4
32,1,0,1,0,6,0,1745,10,6.0,30.56,10,78,2
43,2,0,0,0,6,0,1526,9,4.5,30.44,17,63,2
31,3,0,0,0,6,0,2018,4,12.0,30.71,2,64,2
55,5,0,0,0,6,0,2348,5,2.5,30.43,5,61,2
56,1,0,1,5,6,1,1110,1,6.0,30.47,6,76,2
32,2,0,1,5,6,1,162,10,12.0,30.54,10,76,2
32,3,0,1,5,6,1,1201,3,2.5,30.15,4,73,2
44,4,0,1,5,6,1,1252,8,7.0,30.44,8,83,2
32,8,0,1,2,13,0,2360,4,8.0,30.71,2,73,4
44,1,1,0,3,14,0,343,6,12.0,37.47,15,59,3
32,2,1,0,3,14,0,1158,11,2.5,38.18,7,66,5
32,3,1,1,3,14,0,0,4,10.0,37.87,2,72,4
32,3,0,1,0,6,0,103,2,6.0,30.86,16,79,2
43,4,0,1,0,6,0,1458,9,10.0,30.76,17,74,2
56,5,0,0,0,6,0,642,12,2.5,30.59,18,65,2
32,6,0,1,0,6,0,504,10,4.0,30.44,10,70,2
32,7,0,0,0,6,0,1288,6,12.0,30.44,15,61,2
32,6,0,1,0,10,1,1748,10,7.0,30.74,10,75,2
44,7,0,1,0,10,1,2074,7,2.5,30.68,11,82,2
56,8,0,1,0,10,1,1249,8,4.0,30.79,8,76,2
55,1,0,1,3,11,1,2442,0,4.0,31.03,22,75,3
19,2,0,0,3,11,1,1460,9,8.0,31.22,17,59,5
44,3,0,1,3,11,1,766,8,12.0,31.32,8,79,4
44,4,0,1,3,11,1,2556,13,3.5,31.01,21,74,3
31,5,0,0,3,11,1,701,5,10.0,31.17,5,57,5
44,6,0,1,3,11,1,2150,3,6.0,31.05,4,66,4
32,8,0,0,2,14,0,2457,8,12.0,30.82,8,70,3
44,1,0,0,2,15,0,768,0,7.0,31.35,22,65,4
20,2,0,0,2,15,0,1441,2,12.0,30.95,16,67,4
31,3,0,1,2,15,0,662,5,10.0,30.96,5,64,3
44,5,0,1,2,15,0,2541,13,4.0,30.76,21,74,2
44,6,0,0,2,15,0,928,10,2.5,30.93,10,58,3
31,7,0,1,2,15,0,1329,15,3.5,31.13,3,71,4
44,7,0,0,0,6,0,679,15,8.0,30.65,3,64,2
20,8,0,0,0,6,0,840,6,7.0,30.67,15,58,2
32,1,0,0,3,7,0,337,6,4.0,30.99,15,53,5
44,3,0,0,3,7,0,1118,1,10.0,31.27,6,65,5
44,4,0,0,3,7,0,2479,11,8.0,31.24,7,59,5
32,5,0,1,5,6,1,1073,12,8.0,30.67,18,76,2
32,6,0,0,5,6,1,1271,4,4.5,30.19,2,62,2
32,7,0,1,5,6,1,916,6,10.0,30.54,15,79,2
44,8,0,1,5,6,1,1357,3,4.0,30.32,4,66,2
31,1,0,1,3,7,1,1005,5,6.0,31.31,5,72,4
44,2,0,1,3,7,1,1878,0,4.0,31.09,22,70,4
44,3,0,1,3,7,1,86,1,3.5,30.75,6,69,4
32,4,0,1,3,7,1,2383,13,12.0,31.21,21,71,4
20,5,0,1,3,7,1,1107,3,10.0,30.86,4,76,4
32,6,0,0,3,7,1,2433,11,8.0,31.93,7,70,5
32,7,0,0,3,7,1,442,8,2.5,30.77,8,60,5
55,4,1,0,3,14,0,569,10,4.0,37.92,10,65,3
32,6,1,1,3,14,0,2193,12,7.0,39.38,18,75,5
32,7,1,0,3,14,0,2507,13,4.5,38.07,21,64,5
32,8,0,1,0,6,0,601,12,4.5,30.41,18,71,2
32,1,0,0,3,7,0,415,0,12.0,30.91,22,77,4
32,2,0,0,3,7,0,1739,10,4.0,31.12,10,63,4
56,4,0,1,3,7,0,1915,3,10.0,31.31,4,70,4
32,6,0,1,3,7,0,1964,7,8.0,31.23,11,74,5
32,7,0,1,3,7,0,1123,1,7.0,31.14,6,72,5
43,8,0,1,3,7,0,937,6,6.0,30.94,15,74,2
56,7,0,1,3,11,1,1203,4,7.0,30.92,2,73,4
20,8,0,1,3,11,1,1162,1,2.5,30.96,6,74,5
56,1,0,1,1,12,1,1604,1,4.5,30.61,6,72,2
44,2,0,0,1,12,1,2288,5,4.0,30.69,5,61,2
32,3,0,0,1,12,1,1233,10,2.5,30.86,10,58,3
44,4,0,0,1,12,1,1159,15,7.0,30.84,3,58,2
31,5,0,0,1,12,1,853,6,8.0,31.11,15,61,3
32,7,0,0,1,12,1,1520,9,12.0,30.57,17,56,2
55,8,0,0,1,12,1,351,0,6.0,30.77,22,57,3
31,1,0,0,3,13,1,2023,4,3.5,31.26,2,60,5
43,6,0,1,3,7,0,516,0,3.5,31.41,22,85,5
20,7,0,0,3,7,0,2156,3,6.0,31.06,4,61,5
44,8,0,0,3,7,0,1480,9,2.5,31.01,17,58,5
43,1,0,1,1,8,0,1215,8,2.5,30.79,8,84,3
20,4,0,0,1,8,0,1106,3,8.0,30.97,4,65,3
32,5,0,0,1,8,0,1239,15,7.0,30.97,3,66,3
32,1,1,1,2,1,0,1908,3,3.5,37.89,4,71,3
32,2,1,0,2,1,0,1400,8,12.0,37.86,8,60,3
32,3,1,1,2,1,0,926,6,10.0,38.14,15,75,3
32,4,1,0,2,1,0,1404,0,2.5,37.97,22,61,3
32,5,1,0,2,1,0,2072,7,4.0,38.09,11,58,4
32,6,1,1,2,1,0,2143,13,6.0,37.59,21,67,3
32,8,0,1,3,7,1,1086,4,7.0,31.33,2,88,5
32,2,1,0,0,8,1,1545,9,4.5,37.41,17,65,2
32,3,1,0,0,8,1,2144,13,12.0,38.09,21,60,2
31,4,1,1,0,8,1,400,1,7.0,37.65,6,68,2
32,5,1,1,0,8,1,508,8,6.0,37.81,8,71,2
32,6,1,0,0,8,1,833,6,8.0,37.17,15,65,2
32,8,1,0,0,8,1,1358,3,4.0,37.52,4,57,2
56,1,0,0,0,9,1,981,10,8.0,30.74,10,68,2
44,2,0,0,0,9,1,308,2,7.0,30.61,16,60,2
56,2,0,1,1,8,0,2328,15,12.0,31.08,3,78,3
44,3,0,1,1,8,0,1943,1,7.0,30.68,6,72,2
43,4,0,0,1,8,0,1485,9,4.0,30.66,17,64,2
44,6,0,1,1,8,0,379,7,4.5,31.17,11,77,3
43,7,0,0,1,8,0,1066,12,6.0,30.64,18,63,2
44,8,0,1,1,8,0,797,6,8.0,30.78,15,71,3
32,2,0,0,2,9,0,624,0,6.0,31.09,22,60,3
55,2,0,0,3,13,1,1547,9,12.0,30.87,17,59,3
32,3,0,1,3,13,1,2535,13,10.0,30.85,21,70,4
31,4,0,1,3,13,1,1809,1,8.0,31.11,6,72,4
32,5,0,1,3,13,1,2585,8,7.0,30.86,8,77,4
55,6,0,1,3,13,1,979,10,2.5,31.18,10,76,4
31,7,0,1,3,13,1,609,12,4.0,31.05,18,72,3
56,8,0,1,3,13,1,2461,0,6.0,31.26,22,72,4
44,1,0,1,2,14,1,767,0,12.0,30.79,22,71,4
32,2,0,0,2,14,1,1514,9,10.0,30.75,17,59,3
43,3,0,1,2,14,1,896,10,6.0,31.03,10,70,4
44,7,0,1,1,8,0,872,10,4.5,30.62,10,71,2
20,1,0,0,2,9,0,1694,2,8.0,30.63,16,64,4
32,2,0,1,2,9,0,426,13,2.5,30.82,21,78,4
31,3,0,1,2,9,0,881,10,3.5,30.97,10,79,2
44,4,0,0,2,9,0,2484,11,7.0,30.87,7,58,4
32,5,0,1,2,9,0,2234,0,12.0,31.53,22,79,2
44,6,0,0,2,9,0,1948,1,6.0,30.75,6,58,2
43,7,0,0,2,9,0,1356,3,10.0,30.64,4,59,3
32,1,0,1,0,10,0,398,1,4.5,30.81,6,73,2
32,7,1,0,2,1,0,1434,15,7.0,38.77,3,61,3
32,1,0,1,4,2,0,463,15,7.0,31.36,3,76,6
20,2,0,0,4,2,0,2576,15,12.0,31.62,3,59,6
20,3,0,1,4,2,0,138,3,10.0,31.94,4,71,6
32,4,0,0,4,2,0,1000,4,6.0,32.52,2,63,6
20,5,0,0,4,2,0,320,2,8.0,32.05,16,72,6
32,6,0,1,4,2,0,1725,5,2.5,31.21,5,75,6
32,7,0,1,4,2,0,2116,7,4.5,31.56,11,70,6
43,3,0,1,0,9,1,1647,12,12.0,30.94,18,82,2
32,4,0,0,0,9,1,2201,6,6.0,30.46,15,59,2
31,3,0,1,2,9,0,2273,12,3.5,30.88,18,74,4
20,4,0,1,2,9,0,1043,2,2.5,30.66,16,76,4
32,5,0,1,2,9,0,2360,4,12.0,30.71,2,73,4
56,6,0,0,2,9,0,700,7,10.0,31.15,11,65,4
32,4,0,1,2,14,1,2139,13,7.0,30.81,21,69,3
44,5,0,0,2,14,1,610,12,4.5,31.03,18,58,4
44,6,0,0,2,14,1,1303,3,4.0,31.04,4,65,4
32,2,0,1,0,10,0,2266,10,6.0,30.75,10,77,2
43,3,0,1,0,10,0,1211,4,8.0,30.74,2,79,2
44,4,0,0,0,10,0,803,6,4.0,30.64,15,64,2
43,6,0,1,0,10,0,946,6,10.0,30.79,15,73,2
32,7,0,0,0,10,0,1072,12,2.5,30.55,18,63,2
44,8,0,1,0,10,0,1237,15,7.0,30.62,3,70,2
32,2,0,1,2,3,0,911,6,4.0,30.97,15,84,3
44,3,0,0,2,3,0,768,0,12.0,31.08,22,65,4
32,4,0,0,2,3,0,23,5,6.0,30.47,5,59,4
44,5,0,0,2,3,0,2091,13,7.0,30.93,21,63,2
44,6,0,1,2,3,0,1082,12,2.5,30.88,18,77,3
32,7,0,0,2,3,0,580,11,8.0,30.95,7,63,4
32,8,0,1,2,3,0,1949,1,10.0,30.73,6,73,2
32,1,0,1,1,4,0,1281,13,2.5,30.81,21,71,2
55,2,0,0,1,4,0,351,0,6.0,30.77,22,57,3
56,3,0,1,1,4,0,788,1,10.0,30.87,6,74,3
44,5,0,1,0,9,1,1393,8,10.0,30.88,8,86,2
32,6,0,0,0,9,1,789,7,2.5,30.33,11,62,2
56,7,0,1,0,9,1,2202,12,3.5,30.45,18,73,2
56,8,0,0,0,9,1,1983,1,4.0,30.75,6,67,2
32,1,0,1,5,10,1,1074,12,6.0,30.27,18,71,2
32,2,0,0,5,10,1,1272,4,12.0,30.28,2,63,2
31,3,0,1,5,10,1,1479,9,7.0,30.49,17,73,2
32,4,0,1,5,10,1,344,6,8.0,30.59,15,72,2
32,5,0,0,5,10,1,428,5,4.0,30.11,5,61,2
32,6,0,0,5,10,1,2459,8,10.0,30.65,8,62,2
56,7,0,1,2,9,0,2564,13,8.0,31.51,21,72,3
31,8,0,0,2,9,0,23,5,7.0,30.47,5,59,4
31,1,0,1,0,10,0,2163,4,6.0,30.74,2,74,2
32,2,0,1,0,10,0,1571,9,12.0,30.51,17,78,2
44,3,0,1,0,10,0,795,6,2.5,30.46,15,70,2
44,4,0,1,0,10,0,639,12,4.0,30.82,18,81,2
32,5,0,1,0,10,0,1098,15,4.5,30.51,3,70,2
44,6,0,0,0,10,0,357,5,10.0,30.85,5,63,2
32,7,0,0,0,10,0,297,2,8.0,30.78,16,66,2
32,7,0,1,2,14,1,323,2,2.5,30.88,16,76,4
32,8,0,1,2,14,1,1869,5,8.0,30.65,5,74,2
32,1,0,0,3,11,0,1516,9,6.0,30.92,17,63,5
32,2,0,0,3,11,0,576,11,12.0,31.01,7,63,5
44,3,0,1,3,11,0,350,0,4.0,30.98,22,78,4
44,4,0,1,3,11,0,646,12,10.0,31.16,18,76,4
31,6,0,1,3,11,0,2512,13,3.5,30.96,21,69,3
31,7,0,0,3,11,0,1122,1,7.0,31.29,6,70,5
32,8,0,1,3,11,0,91,5,2.5,30.93,5,75,4
44,2,0,0,2,12,0,1876,0,4.0,30.72,22,60,3
20,3,0,0,2,12,0,274,2,2.5,30.98,16,67,4
56,4,0,1,1,4,0,2204,12,8.0,29.98,18,69,2
56,6,0,0,1,4,0,352,8,4.5,30.68,8,64,3
20,7,0,0,1,4,0,1441,2,12.0,30.67,16,67,3
32,8,0,0,1,4,0,1348,10,4.0,30.57,10,57,3
56,3,0,0,3,5,0,1476,9,6.0,31.09,17,64,4
56,4,0,0,3,5,0,2110,3,12.0,30.95,4,61,3
44,5,0,0,3,5,0,770,0,7.0,31.28,22,65,5
32,6,0,1,3,5,0,361,13,4.0,31.26,21,78,5
44,7,0,1,5,10,1,2146,3,2.5,30.04,4,70,2
55,8,0,0,5,10,1,856,6,4.5,30.35,15,58,2
31,2,0,0,2,11,1,2227,7,10.0,30.93,11,64,3
56,3,0,0,2,11,1,827,10,6.0,31.01,10,68,4
32,5,0,1,2,11,1,392,1,8.0,31.44,6,81,3
32,6,0,1,2,11,1,1626,0,7.0,31.04,22,76,4
32,7,0,1,2,11,1,1507,9,2.5,30.72,17,73,4
44,1,0,0,2,11,0,1946,6,12.0,31.53,15,59,3
44,2,0,0,2,11,0,2276,0,10.0,31.11,22,60,4
44,3,0,1,2,11,0,650,4,8.0,31.06,2,71,2
43,4,0,1,2,11,0,711,10,7.0,31.19,10,67,4
32,5,0,0,2,11,0,2465,2,6.0,30.83,16,64,4
56,6,0,1,2,11,0,2563,13,4.0,30.88,21,75,3
20,7,0,1,2,11,0,1104,3,3.5,30.96,4,72,4
43,8,0,0,2,11,0,2483,11,2.5,30.79,7,63,4
32,1,0,1,1,12,0,1198,3,12.0,30.58,4,69,3
55,2,0,0,1,12,0,352,8,6.0,30.71,8,64,3
32,3,0,0,1,12,0,1950,6,10.0,30.86,15,54,2
32,4,0,0,1,12,0,1569,9,4.5,30.73,17,64,2
56,5,0,1,1,12,0,788,1,7.0,30.87,6,74,3
32,4,0,1,2,12,0,2520,13,12.0,30.83,21,77,2
31,5,0,1,2,12,0,715,1,4.5,30.94,6,73,4
68,6,0,1,2,12,0,1649,3,10.0,30.79,4,74,2
31,7,0,0,2,12,0,649,8,8.0,30.75,8,64,2
32,8,0,0,2,12,0,1027,5,7.0,30.74,5,58,3
32,2,0,1,3,13,0,1905,3,12.0,31.61,4,74,5
32,3,0,0,3,13,0,148,5,4.0,31.38,5,54,5
32,5,0,0,3,13,0,2549,13,10.0,30.74,21,57,3
20,6,0,1,3,13,0,2451,1,3.5,31.15,6,71,5
31,7,0,0,3,5,0,714,0,10.0,30.95,22,57,4
56,8,0,0,3,5,0,78,12,2.5,31.09,18,62,5
56,1,0,0,0,6,0,1983,1,4.0,30.74,6,67,2
44,2,0,1,0,6,0,956,10,4.5,30.69,10,77,2
44,3,0,1,0,6,0,1241,15,12.0,30.56,3,77,2
32,6,0,1,0,6,0,345,6,8.0,30.25,15,70,2
44,7,0,1,0,6,0,1393,8,10.0,30.88,8,86,2
44,8,0,1,0,6,0,1067,12,2.5,30.51,18,74,2
32,8,0,1,2,11,1,102,2,3.5,30.74,16,76,3
32,1,1,0,0,12,1,777,0,6.0,37.45,22,58,2
32,2,1,1,0,12,1,1727,10,8.0,37.59,10,76,2
56,3,1,0,0,12,1,1202,3,12.0,37.43,4,61,2
32,4,1,0,0,12,1,1369,3,7.0,37.39,4,58,2
31,5,1,0,0,12,1,817,6,10.0,37.63,15,65,2
32,6,1,0,0,12,1,1494,9,2.5,37.03,17,61,2
43,7,1,0,0,12,1,1565,9,4.0,37.36,17,67,2
44,8,1,1,0,12,1,2106,7,4.5,37.67,11,79,2
56,1,0,1,2,13,1,521,10,3.5,31.02,10,78,3
32,2,0,1,2,13,1,771,0,4.0,30.93,22,74,3
44,3,0,0,2,13,1,1606,4,12.0,30.66,2,66,2
31,6,0,0,1,12,0,525,13,2.5,30.94,21,62,3
32,8,0,0,1,12,0,1348,10,4.0,30.57,10,57,3
32,1,0,1,1,13,0,2491,2,7.0,31.92,16,79,3
32,2,0,1,1,13,0,345,6,3.5,30.42,15,70,3
32,3,0,1,1,13,0,2518,13,4.0,30.72,21,70,2
55,4,0,1,1,13,0,175,0,2.5,30.71,22,68,2
56,5,0,0,1,13,0,678,15,10.0,30.55,3,66,2
31,6,0,0,1,13,0,1152,7,12.0,30.89,11,65,3
31,7,0,1,1,13,0,2197,10,6.0,30.83,10,68,2
44,8,0,1,1,13,0,2290,5,8.0,30.74,5,75,2
44,7,0,0,3,13,0,1398,8,8.0,30.95,8,61,3
20,8,0,0,3,13,0,358,2,7.0,30.99,16,63,4
56,1,0,1,3,7,0,2461,0,12.0,31.26,22,72,4
44,2,0,1,3,7,0,937,6,4.0,30.94,15,74,2
44,3,0,1,3,7,0,2444,3,10.0,31.03,4,69,4
32,4,0,1,2,13,1,339,6,10.0,30.78,15,71,4
32,5,0,0,2,13,1,1650,7,8.0,30.84,11,58,4
32,6,0,0,2,13,1,1688,5,7.0,30.68,5,60,2
44,1,1,0,2,14,0,343,6,6.0,37.42,15,59,3
56,2,1,0,2,14,0,658,5,4.5,38.12,5,70,4
32,3,1,1,2,14,0,1908,3,12.0,37.89,4,71,3
32,4,1,0,2,14,0,1400,8,10.0,37.86,8,60,3
32,5,1,1,2,14,0,1120,0,7.0,37.99,22,74,4
32,1,1,1,2,14,0,571,6,7.0,37.54,15,73,3
32,3,1,1,2,14,0,140,15,6.0,38.14,3,73,4
44,4,1,1,2,14,0,1399,8,12.0,37.89,8,74,4
32,5,1,1,2,14,0,2546,13,4.0,38.22,21,74,4
32,7,1,1,2,14,0,926,6,8.0,38.14,15,75,3
55,8,1,1,2,14,0,888,10,10.0,37.78,10,76,3
44,4,0,1,3,7,0,675,15,3.5,31.05,3,75,3
32,6,0,1,3,7,0,391,1,8.0,31.34,6,79,3
32,8,0,0,3,7,0,2457,8,6.0,30.82,8,70,3
32,1,0,1,1,8,0,1238,15,3.5,30.51,3,75,3
32,2,0,1,1,8,0,2163,4,4.0,30.74,2,74,2
32,3,0,1,1,8,0,392,1,10.0,30.97,6,81,3
44,5,0,0,1,8,0,1934,1,2.5,30.72,6,63,3
32,7,0,1,2,13,1,1096,1,2.5,30.65,6,80,4
44,8,0,1,2,13,1,2481,11,6.0,30.59,7,75,3
44,1,1,1,1,14,1,1044,1,4.5,37.64,6,74,3
44,2,1,0,1,14,1,897,10,7.0,37.37,10,57,2
32,3,1,1,1,14,1,2591,8,6.0,37.74,8,73,3
32,5,1,0,1,14,1,1196,3,8.0,37.81,4,64,3
44,6,1,0,1,14,1,2060,7,12.0,37.57,11,61,3
32,7,1,0,1,14,1,2140,13,10.0,37.27,21,59,3
20,6,1,0,2,14,0,240,2,8.0,38.04,16,70,4
32,7,1,0,2,14,0,2568,13,4.0,37.81,21,66,4
43,8,1,0,2,14,0,2478,11,2.5,37.79,7,63,3
32,6,0,0,1,8,0,1696,5,6.0,30.45,5,61,2
32,7,0,0,1,8,0,1950,6,8.0,30.78,15,54,2
44,8,0,0,1,8,0,306,2,12.0,30.74,16,62,2
44,1,0,1,2,1,0,2037,7,8.0,30.82,11,79,4
31,2,0,1,2,9,0,1329,15,12.0,31.13,3,71,4
32,3,0,0,2,9,0,26,8,4.0,31.01,8,55,2
56,5,0,1,2,9,0,1913,3,3.5,30.77,4,70,2
44,6,0,0,2,9,0,89,12,8.0,30.84,18,64,4
32,7,0,0,2,9,0,2568,13,7.0,31.03,21,66,4
32,8,0,0,2,9,0,903,6,2.5,30.69,15,61,4
44,1,0,0,0,10,0,2011,0,8.0,30.71,22,64,2
32,2,0,1,2,1,0,527,13,4.0,30.97,21,77,4
32,3,0,0,2,1,0,2457,8,6.0,30.82,8,70,3
32,4,0,1,2,1,0,2082,4,12.0,30.68,2,77,2
44,5,0,1,2,1,0,509,1,7.0,30.98,6,77,4
32,6,0,0,2,1,0,836,6,10.0,30.93,15,62,2
32,7,0,1,2,1,0,1190,10,2.5,30.97,10,72,4
32,8,0,0,2,1,0,580,11,3.5,30.95,7,64,4
31,1,0,0,4,2,0,2025,4,4.5,31.69,2,62,6
31,3,0,0,4,2,0,2454,7,10.0,31.52,11,67,6
20,4,0,0,4,2,0,1610,15,12.0,31.77,3,58,6
32,2,0,1,0,10,0,504,10,4.5,30.44,10,70,2
